gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
dpy30	2.69103788077878e-09	0.504717275675282	0.83	0.564	3.91007804077157e-05
zgc:110540	2.83369695268673e-09	0.366823701755236	0.292	0.103	4.11736167225382e-05
cnbpa	2.87043444501458e-09	0.565521186055954	0.887	0.654	4.17074124860619e-05
ptgr1	2.88783809303528e-09	0.478263856567374	0.745	0.457	4.19602874918026e-05
nop10	3.11717337456479e-09	0.433012659364523	0.698	0.372	4.52925291324263e-05
si:dkey-88p24.11	3.680072755958e-09	0.312837440368848	0.387	0.156	5.34714571440697e-05
psmb3	3.93537650021404e-09	0.571403292228457	0.811	0.62	5.718102054811e-05
naa40.1	4.16499209144507e-09	0.44148724641808	0.575	0.283	6.05173350886969e-05
atp5md	4.35772160094844e-09	0.449324315036199	0.849	0.595	6.33176948617808e-05
hnrnpul1	4.42990703043835e-09	0.364638599862475	0.566	0.265	6.43665491522693e-05
eif4a3	4.50228590722109e-09	0.473919570988333	0.792	0.493	6.54182142319224e-05
ewsr1b	5.14219930021984e-09	0.497693296007776	0.849	0.617	7.47161558321942e-05
RPS17	5.82078131713792e-09	0.267348670520687	1	0.996	8.4575952538014e-05
nap1l1	6.12790427959385e-09	0.412607621096189	0.585	0.293	8.90384491824987e-05
cct6a	6.88183330117324e-09	0.42762924145809	0.962	0.678	9.99930378660472e-05
med28	7.08868417577885e-09	0.413765690730829	0.613	0.32	0.000102998581074067
ruvbl2	7.09162302114435e-09	0.28864147718531	0.415	0.174	0.000103041282497227
h2afx	7.77811963088653e-09	0.379825854403671	0.415	0.179	0.000113016078236781
mt-atp6	8.17369996252120e-09	0.476164194181353	1	0.962	0.000118763860455433
si:ch73-1a9.3	8.55163927223685e-09	0.34230119788124	1	0.961	0.000124255318625601
ppil1	8.63433881537862e-09	0.347767334962815	0.472	0.212	0.000125456942987451
si:ch73-308l14.2	8.70046577361594e-09	0.439213548261687	0.321	0.126	0.00012641776769064
timm8b	9.11115004457915e-09	0.363051714304816	0.5	0.24	0.000132385010147735
prim1	9.70724792192633e-09	0.263398198543694	0.321	0.12	0.00014104631230559
eif3ha	1.08445389194879e-08	0.433692290636053	0.896	0.667	0.00015757115050016
cinp	1.16303056089256e-08	0.26160279160329	0.255	0.087	0.000168988340497689
ndufab1a	1.20902793242513e-08	0.351277882167034	0.67	0.346	0.000175671758581372
urm1	1.22389782094252e-08	0.260401225062401	0.377	0.153	0.000177832353382948
eif2s2	1.23419152697257e-08	0.537253748322381	0.877	0.652	0.000179328028869114
lsm6	1.2930414658774e-08	0.401280956865713	0.84	0.542	0.000187878924991986
rbm8a	1.30977533069123e-08	0.450427805208149	0.934	0.763	0.000190310355549435
hint1	1.36021276618464e-08	0.394332785201945	0.736	0.41	0.000197638914926628
abcf2a	1.3759372677819e-08	0.28560660057647	0.349	0.136	0.00019992368500871
acaa2	1.37797221657713e-08	0.281200605243797	0.425	0.181	0.000200219363068657
elavl1a	1.44385692297116e-08	0.469838675760536	0.745	0.454	0.00020979241090771
unga	1.45057450590039e-08	0.306954190659138	0.255	0.089	0.000210768475707327
chchd10	1.47505989593214e-08	0.258610666228358	0.368	0.149	0.000214326202878939
zbtb16a	1.50604646428712e-08	0.440796856238661	0.34	0.139	0.000218828551260919
gemin8	1.58049662117099e-08	0.32676131705793	0.425	0.189	0.000229646159056144
fzd7a	1.62957824190811e-08	0.31700678011831	0.575	0.286	0.000236777718549248
