gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
nudt22	7.05479335560733e-10	0.437709998007376	0.2	0.049	1.02506147456975e-05
copz1	7.15643228630565e-10	0.739053090992699	0.713	0.483	1.03982961120021e-05
rdh14a	7.55938183680418e-10	0.362290737633704	0.162	0.034	1.09837818088765e-05
gabarapa	7.83069255894984e-10	0.600265855673667	0.662	0.37	1.13779962881541e-05
golt1ba	1.04090255940719e-09	0.45741649647699	0.2	0.048	1.51243141881864e-05
rab5b	1.10198735933972e-09	0.396328275946548	0.2	0.048	1.60118763312061e-05
mtch2	1.43136553618122e-09	0.67672925482361	0.475	0.218	2.07977412407132e-05
sh3bgrl3	1.97527326777631e-09	0.803843370851928	0.65	0.388	2.87007205807897e-05
ugp2b	2.00783383118852e-09	0.560770768105934	0.425	0.172	2.91738255671692e-05
tbc1d5	2.05563164939873e-09	0.42085820876897	0.288	0.089	2.98683278657635e-05
coq4	2.24373497735829e-09	0.322847493827278	0.2	0.049	3.2601469221016e-05
myo1ca	2.28231261937354e-09	0.366842217891887	0.15	0.03	3.31620023594976e-05
wdr41	2.51844953177729e-09	0.298290674315587	0.225	0.059	3.6593071696724e-05
tmem258	2.83761052511242e-09	0.628004862712398	0.912	0.765	4.12304809298834e-05
galns	2.98213638483689e-09	0.256927949961547	0.15	0.03	4.333044167168e-05
clint1b	3.04732515468489e-09	0.315182642695228	0.15	0.03	4.42776344975715e-05
gabarapb	3.44002999484032e-09	0.675145215835156	0.912	0.82	4.99836358250298e-05
bloc1s5	3.46223895769492e-09	0.348400036712606	0.212	0.055	5.03063320553072e-05
rps23	3.47800096253257e-09	0.331971217209012	1	0.996	5.05353539855982e-05
stard3	3.62519625620483e-09	0.459493506946154	0.238	0.069	5.26741016026562e-05
arhgef4	3.79302400344065e-09	0.368928869082446	0.238	0.066	5.51126387699926e-05
gng5	3.86857746627528e-09	0.687086691383262	0.838	0.691	5.62104305849799e-05
vat1	4.08576029354641e-09	0.656460636039666	0.525	0.249	5.93660970652293e-05
psmd8	4.33664791971633e-09	0.731528300068772	0.75	0.536	6.30114942734782e-05
thy1	4.4037547403918e-09	0.409664018049726	0.138	0.027	6.39865563778928e-05
atp5mf	4.91115835484668e-09	0.670030806135922	0.85	0.749	7.13591308959222e-05
slc30a9	5.06156270759715e-09	0.420329292257373	0.25	0.075	7.35445061413865e-05
dctn4	5.18017959633962e-09	0.676353261359764	0.5	0.238	7.52680095348147e-05
glod5	5.18368419935484e-09	0.453412242385359	0.3	0.101	7.53189314166258e-05
ppp2r1bb	5.29215825414635e-09	0.789738627429098	0.55	0.296	7.68950594327464e-05
rab9a	5.68794160365973e-09	0.295120941319907	0.1	0.015	8.26457915011759e-05
jpt1b	6.59277908225089e-09	0.562538888846729	0.85	0.658	9.57930800651055e-05
oaz1a	7.26003962398524e-09	0.507783761606571	0.9	0.775	0.000105488375736506
lypla2	7.47372011718464e-09	0.575224585123288	0.425	0.184	0.000108593153302693
alg6	7.75148847930771e-09	0.385303801482444	0.25	0.076	0.000112629127604341
znf593	8.25017502392286e-09	0.735429061028633	0.488	0.242	0.000119875043097599
ccni	9.16750915412887e-09	0.53826264408592	0.9	0.702	0.000133203908009493
atp5po	9.2354946876176e-09	0.643625956146938	0.85	0.718	0.000134191737811084
ndufv3	1.07311899046324e-08	0.619558040890445	0.55	0.287	0.000155924189314309
ostm1	1.077409229899e-08	0.287301959049031	0.112	0.02	0.000156547561104324
rnf170	1.10460264012474e-08	0.501253632508644	0.238	0.071	0.000160498763610125
arpin	1.18744814003867e-08	0.251399735792388	0.162	0.037	0.000172536214747619
ccdc47	1.27102969013452e-08	0.565617969446928	0.5	0.243	0.000184680613976546
dynll2b	1.29716049176502e-08	0.654405392093843	0.6	0.318	0.000188477419453457
slc30a7	1.34378093986514e-08	0.578376909442979	0.45	0.204	0.000195251370562404
rpl5a	1.3812813743547e-08	0.408717944087018	1	0.964	0.000200700183693738
rgs12b	1.43569897866187e-08	0.341148226163254	0.212	0.058	0.00020860706159957
ost4	1.49217533647218e-08	0.685056889217303	0.688	0.435	0.000216813076389407
rps29	1.64403402416411e-08	0.362880871888616	1	0.995	0.000238878143711046
rpl13a	1.82766222365555e-08	0.339768080692728	1	0.996	0.000265559321097151
anxa11b	1.82935927992933e-08	0.773409381559732	0.725	0.515	0.000265805903373732
fam3a	1.86593747267089e-08	0.530095991141627	0.362	0.145	0.00027112071477908
ap3d1	1.874925678073e-08	0.544193503596575	0.362	0.142	0.000272426701024007
sdhaf4	1.93391944353337e-08	0.595575485380385	0.35	0.14	0.000280998495145398
ginm1	1.93469092382815e-08	0.785589511309422	0.512	0.267	0.00028111059123223
sec61b	1.93977579265983e-08	0.51284215424336	0.95	0.853	0.000281849422673473
trpm1b	2.05709347473271e-08	0.306019647860316	0.188	0.047	0.000298895681878663
aldocb	2.06541669267049e-08	0.504620420654208	0.4	0.164	0.000300105045445022
zgc:66433	2.11245378626051e-08	0.654443737164698	0.362	0.149	0.000306939535143652
