gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ybx1	7.45973227100887e-21	0.791934946392888	1	0.998	1.08389909897759e-16
zc4h2	7.4842105895322e-21	1.0313671679345	0.918	0.472	1.08745579865903e-16
myt1a	2.76354558865186e-20	0.790336378736715	0.311	0.048	4.01543174031115e-16
mdkb	6.97622972871825e-20	0.988896089568928	0.869	0.355	1.01364617958276e-15
cnrip1a	7.52078124309704e-20	0.916098899706547	0.475	0.107	1.092769514622e-15
zswim5	1.09311895289153e-19	1.25919424072551	0.689	0.25	1.58830183855139e-15
pou3f3a	1.16683154375485e-19	0.588910541056937	0.23	0.027	1.6954062330758e-15
hoxd3a	1.20534812555521e-19	0.808289674020528	0.361	0.066	1.75137082643173e-15
syt2a	1.21493599454669e-19	0.865035729343518	0.328	0.054	1.76530200007634e-15
dync1i1	2.05972366305263e-19	0.714928144130382	0.279	0.041	2.99277848241547e-15
ywhah	2.13450379911069e-19	1.25367229543616	0.869	0.418	3.10143402010784e-15
inavaa	5.7278703284928e-19	0.418698709966048	0.131	0.01	8.32259558730005e-15
si:dkeyp-75h12.5	7.34105843984578e-19	1.02458382733567	0.721	0.249	1.06665579130959e-14
march8	8.15101306488574e-19	0.649053909455724	0.23	0.029	1.1843421983279e-14
ssbp4	9.3181136398528e-19	1.01537780021517	0.59	0.188	1.35392191187061e-14
gng2	9.40182905775428e-19	1.104729060046	0.721	0.237	1.3660857620917e-14
mboat2b	9.8581672268689e-19	0.775340973868918	0.311	0.053	1.43239169806405e-14
ilf2	1.16114275932385e-18	1.19472168536514	0.951	0.709	1.68714042929755e-14
robo3	1.16516960704207e-18	0.880342478840326	0.361	0.071	1.69299143903213e-14
nfyba	1.45656255810065e-18	1.08422143272437	0.885	0.545	2.11638539692024e-14
zbtb20	1.53463440051791e-18	0.777918850831801	0.295	0.048	2.22982378395253e-14
scml2	2.05279667767402e-18	1.183927510626	0.574	0.18	2.98271357266035e-14
ctnna2	2.08827137754387e-18	0.767869242337932	0.377	0.074	3.03425831157125e-14
pbx4	2.15852663404926e-18	1.36418577976546	0.787	0.419	3.13633919927358e-14
pacsin1b	2.424077733245e-18	0.80662697376466	0.344	0.065	3.52218494640498e-14
fyna	3.28452685197213e-18	0.983933712063342	0.328	0.061	4.7724175159155e-14
